age,bmi,gender_num,activity_num,fitness_num,stress_num,meal_type_num,calorie_gap,protein_gap,calorie_ratio,is_vegetarian,is_vegan,is_diabetic,is_gluten_free,meals_per_day,sleep_quality,meal_calories,meal_protein,meal_carbs,meal_fat,meal_fiber,within_meal_class_band,accepted,goal_lose_weight,goal_gain_muscle,goal_maintain,goal_improve_health,goal_athletic_performance
39,42.3,1,3,1,2,4,1036.2,97.7,0.29,0,0,0,0,3,1,422.6,11.0,68.2,11.8,2.3,1,1,0,1,0,0,0
35,17.5,1,2,2,3,3,1403.1,-5.5,0.081,1,0,1,0,2,1,122.9,6.3,21.4,1.3,1.5,1,1,1,0,0,0,0
43,23.8,1,2,1,3,1,1270.8,64.8,0.208,0,0,0,0,2,0,334.4,8.0,59.8,7.0,2.8,1,1,0,0,1,0,0
22,21.5,1,2,1,2,4,2795.0,-23.7,0.105,1,0,0,0,3,0,327.0,19.2,55.0,3.3,2.1,1,1,1,0,0,0,0
41,43.5,1,4,1,2,4,2568.4,-10.1,0.132,0,0,0,0,4,0,390.9,12.4,66.7,8.2,4.6,1,1,0,0,0,0,1
68,11.5,1,5,1,1,2,1142.2,-26.5,0.312,1,0,0,0,3,1,518.3,36.9,70.3,10.0,3.7,1,1,0,1,0,0,0
38,25.9,1,3,2,2,1,1500.0,16.0,0.056,1,0,1,0,3,0,88.8,4.2,14.9,1.4,0.2,1,0,0,0,0,1,0
41,16.9,0,2,1,1,1,1327.0,-10.6,0.1,0,0,1,0,3,1,146.7,9.5,17.1,4.5,1.3,1,1,0,0,1,0,0
62,26.3,0,1,2,2,1,2080.6,32.3,0.065,0,0,0,0,4,0,145.3,8.5,26.0,0.9,0.6,1,1,1,0,0,0,0
25,23.4,1,1,3,2,3,2097.8,89.8,0.06,0,0,0,0,3,0,133.9,5.9,23.3,1.9,1.8,1,1,1,0,0,0,0
35,26.2,0,2,2,3,2,1560.0,63.6,0.268,1,1,0,0,3,0,571.6,9.9,119.3,6.1,2.3,1,1,0,0,0,1,0
41,17.8,1,1,1,4,1,1883.8,38.0,0.11,0,0,0,0,2,1,233.1,7.8,45.8,2.1,0.4,1,0,0,0,1,0,0
45,41.3,0,3,2,3,4,2055.5,90.8,0.146,0,0,1,0,2,1,352.7,5.4,58.5,10.8,2.1,1,1,0,0,0,1,0
36,29.4,1,1,1,2,1,1209.3,67.5,0.118,0,0,1,0,3,1,162.6,10.2,28.3,0.9,2.1,1,1,0,1,0,0,0
55,16.5,1,3,2,2,4,1468.6,-8.7,0.277,0,0,0,0,3,0,562.1,20.4,111.6,3.8,3.5,1,1,1,0,0,0,0
26,18.4,1,2,2,2,2,1871.2,53.2,0.232,0,0,0,0,3,1,564.0,36.6,81.2,10.3,4.0,1,1,1,0,0,0,0
63,35.9,0,5,1,3,3,2889.2,54.8,0.052,1,0,0,0,3,1,160.0,14.0,17.3,3.9,1.6,1,1,0,1,0,0,0
46,36.5,0,3,1,1,1,1712.3,57.4,0.141,0,0,0,0,3,1,282.2,19.1,47.2,1.9,3.3,1,1,0,0,1,0,0
16,40.8,1,2,1,2,4,1667.6,65.9,0.252,1,1,0,0,3,1,562.0,32.6,81.4,11.8,1.1,1,1,0,0,1,0,0
68,47.7,0,3,1,1,3,2906.8,90.4,0.029,0,0,1,0,4,1,85.6,6.6,11.5,1.5,1.3,1,1,0,0,0,0,1
35,24.8,1,2,2,1,3,2496.4,55.7,0.049,1,0,0,0,4,0,128.8,3.7,20.5,3.6,0.4,1,1,1,0,0,0,0
48,16.9,0,4,2,3,4,1052.7,62.7,0.262,1,0,0,0,3,0,373.5,19.5,49.9,10.7,4.8,1,1,0,0,0,0,1
61,23.2,0,2,3,2,3,2195.8,0.8,0.024,1,0,0,0,3,1,54.3,2.1,8.4,1.4,0.5,1,1,0,0,1,0,0
21,25.9,0,4,2,2,3,2895.1,76.3,0.041,0,0,0,0,3,1,124.3,6.8,17.4,3.1,1.1,1,0,0,1,0,0,0
54,18.3,1,4,3,2,3,2063.2,-2.6,0.026,1,0,0,0,4,0,54.1,2.4,9.6,0.7,0.4,1,0,0,0,0,0,1
25,13.2,1,3,1,3,1,2407.1,58.9,0.055,0,0,0,0,3,0,140.5,5.4,24.3,2.4,1.0,1,1,0,1,0,0,0
70,32.8,0,2,1,2,1,1628.7,-27.2,0.116,0,0,0,0,4,1,214.4,18.3,19.8,6.9,1.4,1,1,1,0,0,0,0
40,36.5,1,5,1,3,2,1394.2,52.0,0.312,1,0,0,0,2,0,632.7,20.3,120.0,7.9,0.2,1,1,1,0,0,0,0
48,22.9,1,2,1,2,1,1219.7,93.5,0.134,0,0,0,0,3,1,188.6,15.2,21.5,4.7,2.4,1,1,0,1,0,0,0
37,37.6,0,1,2,3,1,2662.4,24.9,0.093,0,0,1,0,4,1,273.9,17.1,38.4,5.7,2.7,1,1,0,0,1,0,0
38,33.6,1,1,2,1,3,1305.9,54.8,0.144,0,0,1,0,4,1,219.3,10.0,32.0,5.7,0.8,1,1,0,1,0,0,0
34,30.2,0,3,2,2,2,2125.2,-22.7,0.197,1,0,0,0,3,1,522.5,39.5,63.9,12.1,5.6,1,1,0,0,0,0,1
66,41.2,1,3,1,2,3,2817.5,29.9,0.036,0,0,0,0,4,1,106.6,3.5,21.7,0.6,1.2,1,1,0,0,0,0,1
68,42.2,1,2,2,2,1,1957.6,-9.3,0.055,0,0,0,0,3,1,114.1,2.2,19.1,3.2,0.2,1,1,0,0,1,0,0
48,47.6,0,1,1,2,3,1758.2,49.1,0.081,1,0,0,0,4,0,155.5,9.7,19.3,4.4,0.5,1,1,0,1,0,0,0
16,35.6,1,5,1,1,2,1592.9,-0.1,0.261,1,0,0,0,3,1,562.3,28.3,97.2,6.7,4.6,1,1,0,1,0,0,0
33,24.5,1,3,2,3,1,2001.1,-17.9,0.137,0,0,0,0,4,0,319.0,8.7,66.9,1.8,0.1,1,1,1,0,0,0,0
48,41.0,0,1,1,3,4,1608.6,32.9,0.225,0,0,0,0,3,1,467.2,26.9,65.3,10.9,3.0,1,1,0,0,1,0,0
36,13.7,1,3,2,1,3,1519.7,-26.1,0.1,0,0,0,0,4,1,168.2,7.6,24.2,4.6,1.9,1,1,0,1,0,0,0
50,22.3,1,3,1,2,1,1278.2,44.1,0.11,0,0,0,0,3,0,157.7,7.8,29.2,1.1,0.8,1,1,1,0,0,0,0
43,31.7,1,3,3,2,2,1331.2,60.8,0.227,0,0,0,1,3,1,391.1,15.2,67.8,6.6,5.3,1,1,0,0,1,0,0
17,33.3,0,2,2,3,1,1671.9,2.7,0.079,1,0,0,0,3,1,143.1,10.4,17.8,3.3,0.1,1,1,0,0,0,1,0
47,21.4,1,5,2,2,2,1687.1,82.1,0.289,1,0,0,0,3,1,685.7,27.7,119.3,10.9,1.9,1,1,0,0,0,1,0
37,17.6,1,2,1,4,2,2428.1,23.5,0.137,0,0,0,0,3,1,384.2,32.8,55.9,3.3,5.8,1,1,0,1,0,0,0
50,30.0,0,2,2,1,3,2385.1,20.6,0.069,0,0,0,0,4,1,176.2,4.0,37.6,1.1,1.2,1,1,1,0,0,0,0
43,22.8,1,4,2,1,4,1141.3,92.5,0.256,1,0,0,0,3,0,393.1,13.0,67.1,8.1,4.3,1,1,0,0,0,0,1
66,28.3,1,4,1,2,3,1164.2,71.1,0.141,1,0,0,0,4,1,191.5,13.0,22.5,5.5,0.8,1,1,0,0,1,0,0
52,15.4,0,4,3,2,3,1239.7,56.0,0.085,1,0,0,0,3,1,114.5,7.1,20.0,0.7,0.6,1,1,0,1,0,0,0
46,22.8,0,2,2,4,3,2329.3,48.7,0.062,0,0,0,0,3,1,152.7,9.4,22.2,2.9,0.2,1,0,0,1,0,0,0
59,35.0,0,3,2,2,4,830.1,15.5,0.419,0,0,0,0,3,0,599.1,19.4,94.2,16.1,6.5,1,1,0,0,0,0,1
55,24.1,0,4,1,2,1,2656.3,-6.7,0.095,1,0,0,0,4,0,278.1,10.6,47.0,5.3,1.3,1,1,0,0,0,1,0
36,37.3,1,3,3,1,3,2571.6,-25.0,0.038,0,0,0,0,3,1,102.6,8.3,10.1,3.2,1.5,1,1,1,0,0,0,0
63,22.9,0,2,3,4,1,1684.3,16.5,0.171,1,0,0,0,3,1,346.5,15.1,46.0,11.4,0.1,1,1,0,0,1,0,0
24,15.3,1,1,1,3,1,2065.9,43.6,0.092,0,0,0,1,4,0,209.9,12.6,32.8,3.2,1.3,1,1,0,0,1,0,0
51,26.3,0,2,2,1,1,1401.4,12.5,0.197,1,0,0,0,4,0,343.6,8.8,51.9,11.2,2.9,1,1,0,0,0,1,0
25,17.8,1,2,2,3,4,1824.0,66.6,0.178,0,0,0,0,3,1,395.6,5.3,87.4,2.8,5.5,1,1,0,1,0,0,0
58,35.2,1,4,1,2,4,1579.3,27.7,0.246,1,0,1,0,3,1,514.9,41.3,80.7,3.0,2.0,1,1,0,0,1,0,0
41,29.3,1,2,1,2,2,2386.4,-29.9,0.139,1,0,0,0,3,1,385.4,15.2,64.1,7.6,0.2,1,1,0,0,0,1,0
35,24.3,0,1,1,1,1,1246.2,-18.2,0.207,1,0,0,0,2,0,325.2,4.7,66.7,4.4,2.1,1,1,1,0,0,0,0
38,23.1,1,5,1,1,1,2675.3,31.2,0.026,0,0,1,0,3,1,71.3,1.0,13.1,1.7,0.5,1,0,0,0,1,0,0
56,27.9,1,1,2,2,4,2163.9,97.7,0.216,1,0,0,0,3,1,597.9,16.5,112.4,9.1,4.3,1,1,0,1,0,0,0
19,27.4,0,3,3,1,1,2639.4,24.0,0.045,0,0,0,0,2,0,123.8,8.9,19.2,1.3,1.4,1,1,0,0,1,0,0
47,20.8,0,3,1,1,4,1096.5,-24.6,0.3,0,0,0,0,4,1,470.3,19.4,77.6,9.1,5.9,1,1,0,0,0,1,0
28,45.0,1,2,1,2,3,1636.2,47.6,0.068,1,0,0,0,4,1,119.7,2.5,22.3,2.3,0.4,1,0,1,0,0,0,0
33,20.9,0,4,1,2,3,1916.0,86.7,0.09,1,0,0,0,2,0,190.0,2.9,31.8,5.7,0.9,1,1,0,0,1,0,0
42,45.2,0,5,1,3,1,1873.1,93.5,0.08,0,0,0,0,3,1,162.9,3.9,29.1,3.5,0.9,1,1,0,1,0,0,0
54,44.2,1,1,1,3,2,1636.6,26.6,0.263,1,0,0,0,2,0,585.2,7.7,116.8,9.7,6.7,1,0,0,0,0,1,0
37,34.4,1,2,1,1,4,1953.4,60.5,0.22,0,0,0,0,3,1,550.8,13.1,117.2,3.3,2.8,1,1,0,0,1,0,0
65,15.4,1,4,1,2,1,1335.4,94.8,0.172,0,0,0,0,3,1,276.8,15.2,44.1,4.4,2.6,1,1,0,1,0,0,0
55,30.1,1,1,1,3,4,1199.8,-13.0,0.313,0,0,0,0,2,0,546.4,35.4,67.3,15.0,4.1,1,1,0,0,0,1,0
26,19.1,1,3,1,3,1,2921.1,58.1,0.071,0,0,1,0,3,1,223.6,9.1,32.0,6.5,1.0,1,1,1,0,0,0,0
48,37.2,0,4,1,2,3,2853.3,40.3,0.068,1,0,0,0,3,1,207.2,3.1,43.3,2.4,0.3,1,1,1,0,0,0,0
40,17.8,1,4,1,2,2,1901.1,93.4,0.267,0,0,0,0,2,1,692.5,38.8,94.9,17.5,4.4,1,1,0,0,1,0,0
50,32.7,0,3,1,4,1,2607.2,-10.7,0.086,0,0,0,0,2,0,245.6,5.6,39.5,7.2,1.2,1,1,0,0,0,1,0
55,50.2,1,1,2,2,2,1868.3,73.5,0.219,1,0,0,0,3,1,522.5,34.5,79.3,7.5,2.8,1,1,0,0,1,0,0
19,25.0,0,2,2,3,4,1906.5,5.0,0.222,0,0,0,0,4,0,545.4,27.2,86.6,10.0,3.7,1,1,1,0,0,0,0
43,35.9,1,2,2,1,3,1449.4,1.8,0.028,0,0,0,0,3,1,41.6,1.5,7.9,0.5,0.5,1,1,0,0,0,0,1
41,36.5,1,5,2,2,1,2156.4,20.0,0.119,1,0,1,0,3,0,290.5,10.4,47.1,6.7,2.4,1,1,0,0,1,0,0
61,14.4,1,1,1,2,1,2330.5,92.4,0.109,0,0,0,0,3,0,286.4,22.2,44.9,2.0,0.4,1,1,0,0,1,0,0
39,45.8,1,4,1,1,1,2425.9,54.8,0.055,1,0,0,0,4,0,140.5,4.2,26.1,2.1,1.5,1,1,0,1,0,0,0
22,30.4,0,4,1,3,4,1627.4,43.9,0.178,0,0,0,1,3,1,351.4,5.2,63.2,8.6,1.6,1,1,0,1,0,0,0
23,27.0,0,4,1,3,3,1589.1,-20.5,0.114,0,0,0,0,3,1,203.6,11.5,30.7,3.9,1.9,1,1,0,0,1,0,0
44,13.6,1,4,1,1,3,1227.0,1.6,0.136,1,0,0,0,3,1,192.6,8.3,25.4,6.4,2.0,1,1,0,1,0,0,0
66,37.8,1,3,1,2,3,2438.3,-8.8,0.067,0,0,0,0,4,0,175.7,15.1,26.1,1.2,2.3,1,1,0,0,0,1,0
69,24.2,1,2,1,1,3,3136.4,24.3,0.018,0,0,0,0,2,0,58.7,3.3,9.4,0.8,0.3,1,1,1,0,0,0,0
37,32.8,0,1,1,2,3,2816.6,4.9,0.053,1,0,0,0,3,1,157.6,7.0,27.8,2.0,1.8,1,0,0,0,0,1,0
41,38.9,0,2,1,3,4,1893.9,61.3,0.191,0,0,0,0,4,1,448.2,28.8,69.5,6.1,1.9,1,1,1,0,0,0,0
36,20.4,0,3,1,2,1,1319.4,89.5,0.117,1,0,0,0,3,0,174.0,13.9,27.1,1.1,1.8,1,1,0,0,0,0,1
64,35.2,1,2,1,2,3,2957.4,99.2,0.047,0,0,0,0,3,1,146.4,7.7,20.8,3.6,1.4,1,1,1,0,0,0,0
20,40.4,1,3,3,3,3,1755.1,17.9,0.062,1,0,0,0,3,1,116.3,6.8,18.3,1.8,1.3,1,0,1,0,0,0,0
34,24.2,1,5,2,1,1,1870.7,15.8,0.123,0,0,0,0,3,0,263.1,5.6,46.0,6.3,2.9,1,1,0,0,0,0,1
19,35.5,1,2,2,3,3,1614.8,37.7,0.059,0,0,0,0,3,0,101.8,8.6,11.4,2.4,1.0,1,1,1,0,0,0,0
17,22.4,1,3,2,2,2,1251.6,-23.6,0.353,0,0,0,0,3,1,682.9,9.5,142.9,8.1,1.6,1,1,1,0,0,0,0
69,45.1,1,2,2,1,3,2190.6,28.7,0.089,1,0,0,0,2,1,214.8,11.4,38.6,1.6,1.8,1,1,0,0,1,0,0
43,30.4,0,1,1,2,4,2328.2,87.1,0.112,1,1,0,0,4,0,293.8,21.6,35.1,7.4,2.8,1,1,0,0,1,0,0
44,25.0,0,1,1,3,4,1957.0,86.3,0.158,0,0,0,0,4,1,366.1,31.4,38.2,9.7,3.5,1,1,0,0,0,0,1
18,16.8,1,1,1,4,4,1169.7,-23.8,0.299,0,0,0,0,3,1,499.5,41.2,69.1,6.5,4.7,1,1,1,0,0,0,0
70,20.9,0,3,3,2,3,2423.2,-26.8,0.026,1,0,0,0,3,1,65.8,3.2,8.9,2.0,0.4,1,1,1,0,0,0,0
20,22.1,1,4,1,2,3,2939.9,-9.5,0.014,1,0,0,0,2,1,41.8,1.2,8.5,0.3,0.6,1,1,0,1,0,0,0
62,37.2,0,5,1,4,4,1694.6,94.7,0.173,1,0,0,0,3,0,355.6,23.2,45.3,9.1,4.5,1,1,0,1,0,0,0
58,20.1,0,2,2,2,2,1004.6,14.8,0.356,1,0,1,0,4,0,556.4,24.1,101.0,6.2,5.4,1,1,1,0,0,0,0
67,13.7,1,1,2,1,1,2180.1,12.9,0.099,0,0,0,0,3,1,239.3,17.7,34.4,3.4,1.0,1,1,1,0,0,0,0
49,29.2,1,1,1,4,4,2282.5,34.9,0.141,1,1,0,0,2,1,373.3,15.6,58.0,8.8,5.2,1,1,0,0,0,0,1
29,35.4,0,1,2,3,1,2380.7,81.5,0.114,0,0,0,1,3,1,307.7,19.8,49.1,3.6,0.8,1,1,0,0,0,1,0
35,23.3,0,2,3,2,1,1318.4,24.6,0.169,0,0,0,0,3,0,268.7,13.5,39.7,6.2,1.8,1,1,0,0,1,0,0
17,12.6,1,3,2,2,2,2658.8,-13.4,0.135,0,0,0,0,2,0,413.5,35.7,44.5,10.3,1.3,1,1,0,1,0,0,0
24,30.4,1,2,2,3,4,2341.0,42.1,0.13,0,0,0,0,3,0,348.4,6.1,67.3,6.1,2.2,1,1,1,0,0,0,0
38,29.7,1,1,2,2,4,1979.8,25.3,0.208,0,0,0,0,3,0,519.2,45.4,69.2,6.8,0.7,1,1,1,0,0,0,0
41,16.5,0,3,1,2,4,2535.0,3.9,0.145,1,0,0,0,3,0,428.9,25.6,71.6,4.5,1.5,1,1,0,0,1,0,0
26,34.7,1,3,3,4,4,2199.8,69.4,0.21,0,0,0,0,2,1,586.0,18.5,112.1,7.1,7.3,1,1,0,0,0,1,0
52,17.2,0,1,1,2,4,1152.8,27.9,0.204,0,0,0,0,3,1,295.3,24.4,43.2,2.8,1.5,1,1,0,1,0,0,0
38,38.9,1,2,1,2,4,1569.8,73.1,0.22,1,1,0,0,3,0,441.8,38.6,65.8,2.7,0.7,1,1,1,0,0,0,0
54,21.0,0,5,3,4,1,2252.6,78.9,0.106,1,0,0,0,3,1,266.6,3.5,59.5,1.6,3.8,1,0,0,0,0,0,1
62,45.3,1,1,1,1,1,2244.5,4.2,0.032,0,0,0,0,4,0,75.0,2.4,15.4,0.4,0.6,1,1,0,0,0,1,0
66,33.8,1,4,2,2,2,1819.6,59.8,0.178,1,0,0,0,3,1,395.1,7.8,67.0,10.7,0.5,1,1,0,1,0,0,0
36,14.9,0,2,1,4,2,1436.3,11.4,0.267,1,0,0,0,2,0,522.0,16.7,106.4,3.3,1.3,1,1,1,0,0,0,0
16,37.2,1,4,2,2,4,1540.5,-22.2,0.178,0,0,0,0,3,0,334.4,7.5,54.8,9.4,1.0,1,1,1,0,0,0,0
56,22.1,1,1,1,1,2,2544.6,44.4,0.121,1,1,0,0,2,1,351.4,10.1,73.1,2.1,1.5,1,1,0,0,1,0,0
53,25.4,1,1,1,1,4,1319.2,32.1,0.206,0,0,1,0,4,1,341.6,14.3,56.8,6.4,3.8,1,1,0,0,0,0,1
29,13.9,1,1,2,2,1,1638.8,62.1,0.139,0,0,1,1,3,1,265.0,21.7,38.2,2.8,1.5,1,1,0,1,0,0,0
32,12.7,0,3,1,1,2,769.8,-29.1,0.475,0,0,0,0,3,1,697.0,51.4,78.8,19.6,7.4,1,1,1,0,0,0,0
59,17.5,1,4,2,3,3,2703.3,23.6,0.045,0,0,0,0,3,1,127.3,3.2,19.7,4.0,1.4,1,1,1,0,0,0,0
62,32.7,0,2,2,4,2,1018.0,24.0,0.296,1,0,0,0,4,1,427.4,21.7,58.0,12.1,0.8,1,1,1,0,0,0,0
23,34.6,0,3,3,1,3,2870.9,81.7,0.053,0,0,0,0,2,0,160.9,8.7,23.1,3.7,0.7,1,1,0,0,0,1,0
17,24.3,1,3,1,2,3,2406.9,-8.1,0.076,1,0,0,0,3,0,197.4,11.4,32.1,2.6,2.1,1,1,0,0,0,1,0
18,25.3,1,2,2,2,3,2474.6,-16.1,0.041,1,1,0,0,2,1,105.0,1.4,20.7,1.8,0.5,1,1,0,0,1,0,0
57,25.7,1,4,1,4,2,1051.5,-5.0,0.378,1,1,0,0,4,1,638.5,27.8,115.5,7.3,4.7,1,1,0,0,1,0,0
53,30.8,1,4,1,2,2,1532.1,10.8,0.26,1,0,0,0,2,1,536.9,18.4,82.0,15.0,2.7,1,1,1,0,0,0,0
36,39.7,1,2,2,3,2,1817.2,-26.1,0.184,0,0,0,0,4,1,411.1,33.2,44.4,11.2,1.2,1,1,0,1,0,0,0
53,30.4,1,2,1,2,3,1832.7,30.9,0.091,1,0,1,0,3,0,182.7,13.7,25.3,3.0,0.3,1,1,0,0,1,0,0
54,17.5,1,1,3,4,2,1598.0,-21.5,0.221,0,0,0,0,3,0,453.6,6.2,82.4,11.1,1.0,1,1,0,1,0,0,0
59,39.8,0,3,1,3,3,2650.7,71.4,0.07,1,1,0,0,3,1,200.1,4.5,42.5,1.3,1.2,1,0,1,0,0,0,0
53,19.7,0,1,1,2,4,1885.7,6.7,0.177,1,1,0,0,2,0,404.5,35.3,42.7,10.3,3.4,1,1,0,0,1,0,0
67,23.5,1,4,1,2,4,1025.5,-29.7,0.282,1,0,0,0,3,1,402.0,32.6,50.9,7.6,3.3,1,1,0,0,0,0,1
23,18.4,0,3,1,3,1,1321.9,-15.2,0.085,1,0,0,0,3,1,122.2,3.5,19.1,3.5,0.1,1,1,0,1,0,0,0
32,27.2,0,4,1,2,3,2784.6,96.2,0.034,1,0,0,0,3,0,99.0,4.0,18.5,1.0,0.5,1,0,0,0,0,0,1
25,34.7,1,2,2,2,3,1612.7,-23.3,0.107,0,0,0,0,3,1,193.1,14.5,30.6,1.4,0.0,1,1,0,0,0,1,0
47,38.0,1,5,2,2,1,1295.7,40.9,0.209,0,0,0,0,3,1,342.6,11.2,68.3,2.7,1.5,1,1,0,0,1,0,0
40,12.9,0,1,2,3,4,2116.6,48.5,0.178,1,0,0,0,3,1,458.0,20.8,63.9,13.2,2.3,1,1,0,0,1,0,0
65,28.9,1,1,1,3,3,1185.0,-19.9,0.13,0,0,0,0,3,1,176.8,9.6,26.9,3.4,1.8,1,1,0,0,1,0,0
31,25.6,1,4,2,2,1,2967.3,43.1,0.055,1,0,0,0,3,1,171.4,9.0,23.0,4.8,1.7,1,1,0,0,1,0,0
40,17.3,1,1,2,3,1,1549.0,56.9,0.138,1,0,1,0,3,1,248.0,5.7,52.3,1.8,2.9,1,0,0,0,0,0,1
16,45.2,0,1,1,3,4,2420.3,61.7,0.186,0,0,0,0,2,1,554.9,12.3,93.8,14.5,3.6,1,1,0,1,0,0,0
27,24.7,0,3,1,4,4,1274.4,99.9,0.193,0,0,0,0,3,0,304.6,4.1,59.4,5.6,2.2,1,1,1,0,0,0,0
56,41.6,0,2,2,3,1,2430.9,85.1,0.121,0,0,0,0,4,1,335.0,4.7,70.0,4.0,1.5,1,1,0,1,0,0,0
59,22.1,0,1,1,1,3,1422.5,-29.4,0.068,1,0,0,0,3,1,103.1,6.3,18.1,0.6,0.2,1,1,0,0,1,0,0
43,21.3,1,2,1,1,4,1726.7,-11.0,0.249,0,0,0,0,3,0,572.0,42.3,89.9,4.8,7.6,1,1,1,0,0,0,0
21,23.0,0,2,1,4,2,1883.8,-26.6,0.24,1,0,0,0,3,0,594.4,50.2,66.0,14.4,0.7,1,1,1,0,0,0,0
17,35.6,0,3,2,1,4,1629.3,19.4,0.231,1,0,0,0,3,1,490.0,13.1,92.5,7.5,1.3,1,1,0,0,1,0,0
47,29.6,1,4,2,3,4,2747.1,21.8,0.14,0,0,0,0,3,0,446.9,28.2,56.9,11.9,1.8,1,1,0,0,0,1,0
44,32.4,0,1,2,1,3,2274.8,52.7,0.047,0,0,1,0,2,0,112.2,2.6,22.7,1.2,0.7,1,1,1,0,0,0,0
45,27.8,0,2,2,3,2,1573.6,37.9,0.291,1,0,0,0,4,0,646.3,23.8,101.9,15.9,5.1,1,1,1,0,0,0,0
22,17.0,0,1,2,2,4,2714.7,-23.8,0.103,1,0,0,0,4,0,310.9,22.9,42.5,5.4,0.9,1,1,0,0,0,0,1
60,26.3,1,1,3,4,2,2212.8,-19.5,0.18,0,0,0,0,4,1,485.6,20.0,81.8,8.7,2.0,1,1,0,1,0,0,0
59,32.1,1,3,2,2,2,2592.2,81.6,0.147,1,0,0,0,2,0,448.1,24.5,81.8,2.6,2.2,1,1,0,1,0,0,0
47,19.8,1,1,2,4,1,1567.8,4.8,0.085,1,0,0,0,3,1,144.9,3.3,26.8,2.7,1.1,1,0,0,1,0,0,0
44,18.5,1,3,1,2,1,1094.0,14.5,0.187,1,1,0,0,3,0,251.4,7.9,44.3,4.8,3.0,1,1,0,1,0,0,0
47,34.0,0,5,2,2,1,2955.5,37.6,0.073,1,0,0,0,3,1,232.2,5.1,37.9,6.7,0.1,1,0,1,0,0,0,0
36,25.8,1,3,2,1,4,1452.3,89.1,0.271,1,0,1,0,2,0,539.5,43.4,62.5,12.9,0.1,1,1,0,0,0,1,0
33,20.4,0,5,2,4,1,2311.4,67.2,0.067,1,0,0,0,2,0,165.7,7.5,21.8,5.4,1.6,1,0,0,1,0,0,0
66,50.9,0,2,2,3,4,1535.2,91.3,0.244,1,0,0,1,3,1,495.4,13.5,78.9,14.0,6.2,1,1,0,1,0,0,0
70,31.2,0,1,2,1,4,2484.0,71.1,0.164,0,0,0,0,3,1,488.7,27.3,64.5,13.5,3.2,1,1,0,1,0,0,0
31,31.5,1,2,1,2,4,1644.0,-10.2,0.155,1,0,0,0,3,0,302.6,6.7,52.5,7.3,3.0,1,0,0,1,0,0,0
21,27.7,0,4,1,3,2,2225.1,4.4,0.198,0,0,0,1,4,1,549.3,40.7,56.7,17.7,2.2,1,1,0,1,0,0,0
18,15.5,0,3,3,2,2,1729.7,32.0,0.197,1,0,0,0,3,1,424.4,5.9,74.1,11.6,5.4,1,1,0,0,0,1,0
41,20.0,0,3,3,2,1,1417.2,49.9,0.042,0,0,0,0,3,1,62.5,5.4,6.4,1.7,0.5,1,1,0,0,0,0,1
57,32.1,1,3,2,4,1,1973.8,42.0,0.052,1,1,0,0,3,1,107.8,3.0,16.0,3.5,0.7,1,1,0,1,0,0,0
47,22.0,1,1,1,3,4,1282.2,-13.9,0.302,0,0,0,0,2,0,555.3,16.1,84.4,17.0,3.1,1,1,0,1,0,0,0
64,16.0,1,2,3,1,3,1479.1,14.2,0.129,1,1,0,0,3,0,218.5,8.5,34.9,5.0,1.3,1,1,0,0,1,0,0
42,18.8,0,3,1,2,2,2113.3,5.3,0.172,1,0,0,0,3,0,439.9,20.7,62.3,12.0,1.1,1,1,0,1,0,0,0
60,34.9,1,1,2,2,2,1682.8,62.5,0.232,0,0,0,0,3,0,507.1,9.0,102.7,6.7,1.3,1,1,1,0,0,0,0
50,28.1,1,1,1,2,4,907.0,-26.6,0.307,1,0,0,0,4,1,401.4,26.9,53.7,8.8,2.7,1,1,0,1,0,0,0
40,14.2,0,2,1,3,4,2192.9,0.5,0.154,0,0,0,0,3,1,400.1,32.5,45.7,9.7,2.8,1,1,0,0,0,0,1
62,33.6,1,5,1,4,3,2264.6,6.6,0.072,0,0,0,0,2,0,175.6,9.5,29.7,2.1,0.5,1,1,0,0,0,0,1
20,30.2,0,2,2,3,4,1285.9,19.8,0.261,0,0,0,0,3,1,454.6,17.4,89.2,3.2,5.1,1,1,1,0,0,0,0
68,46.2,1,2,1,2,4,2412.4,-20.9,0.176,0,0,1,1,4,1,515.8,40.9,62.5,11.4,1.1,1,1,0,0,1,0,0
42,14.7,0,3,1,2,3,1518.3,35.4,0.072,0,0,0,0,3,1,118.1,1.7,22.8,2.2,0.1,1,1,0,0,1,0,0
47,41.0,1,1,1,4,3,2602.2,57.6,0.028,1,0,0,0,3,1,76.1,5.4,10.1,1.5,1.0,1,0,0,1,0,0,0
42,47.3,1,2,2,2,4,2451.1,60.1,0.187,0,0,0,0,3,1,562.6,15.1,118.2,3.3,5.2,1,1,0,1,0,0,0
25,31.8,1,5,2,4,3,2574.5,5.9,0.049,0,0,0,0,3,1,131.5,8.5,18.0,2.8,1.3,1,1,0,0,1,0,0
64,48.1,1,3,3,1,4,1192.5,12.3,0.313,1,0,0,0,3,0,543.1,11.1,105.3,8.6,0.0,1,1,0,1,0,0,0
57,34.4,1,3,1,2,4,1912.4,43.0,0.174,1,0,0,0,3,0,402.1,17.3,68.2,6.7,2.1,1,1,0,0,1,0,0
58,23.0,0,3,1,3,4,1455.7,58.9,0.243,0,0,0,0,3,1,467.7,27.9,67.4,9.6,4.6,1,1,1,0,0,0,0
